"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00","pc_TAU_00_se","pc_TAU_00_pval","pc_TAU_11","pc_TAU_11_se","pc_TAU_11_pval","pc_TAU_01","pc_TAU_01_se","pc_TAU_01_pval","pc_TAU_10","pc_TAU_10_se","pc_TAU_10_pval","pc_SIGMA","pc_SIGMA_se","pc_SIGMA_pval","pp_TAU_00","pp_TAU_00_se","pp_TAU_00_pval","pp_TAU_11","pp_TAU_11_se","pp_TAU_11_pval","pp_TAU_01","pp_TAU_01_se","pp_TAU_01_pval","p_SIGMA","p_SIGMA_se","p_SIGMA_pval","cc_TAU_00","cc_TAU_00_se","cc_TAU_00_pval","cc_TAU_11","cc_TAU_11_se","cc_TAU_11_pval","cc_TAU_10","cc_TAU_10_se","cc_TAU_10_pval","c_SIGMA","c_SIGMA_se","c_SIGMA_pval","p_GAMMA_00","p_GAMMA_00_se","p_GAMMA_00_pval","p_GAMMA_10","p_GAMMA_10_se","p_GAMMA_10_pval","c_GAMMA_00","c_GAMMA_00_se","c_GAMMA_00_pval","c_GAMMA_10","c_GAMMA_10_se","c_GAMMA_10_pval"
"Mplus VERSION 7.3","0.1","03/25/2015"," 7:14 AM","eas","b1","female","age","muscle","fluency","grip","fas",TRUE,571,8,NA,21,-7852.753,15747.505,15838.8,15772.135,15749.1880601093,"b1_female_age_muscle_fluency_grip_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",14.664,7.025,0.037,0.33,0.215,0.124,-0.892,1.118,0.425,-1.672,1.945,0.39,0.631,0.832,0.448,34.127,5.09,0,0.981,0.272,0,-2.117,1.089,0.052,6.915,0.394,0,142.844,12.095,0,0.296,0.219,0.177,0.158,1.321,0.905,28.554,1.237,0,18.542,0.973,0,-0.97,0.235,0,34.125,1.084,0,0.577,0.202,0.004
"Mplus VERSION 7.3","0.1","03/25/2015"," 9:30 AM","eas","b1","female","age","muscle","fluency","grip","information",TRUE,538,7,NA,21,-5916.888,11875.776,11965.821,11899.159,11877.5666976744,"b1_female_age_muscle_fluency_grip_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-1.787,4.314,0.679,-0.351,0.198,0.077,0.588,0.864,0.496,1.911,1.032,0.064,0.128,0.456,0.778,34.887,5.189,0,1.461,0.423,0.001,-3.291,1.394,0.018,6.578,0.406,0,26.844,3.052,0,0.266,0.115,0.021,-0.928,0.515,0.072,8.537,0.392,0,18.135,1.041,0,-0.775,0.272,0.004,19.529,0.59,0,-0.439,0.151,0.004
"Mplus VERSION 7.3","0.1","03/19/2015"," 1:55 PM","eas","b1","female","age","muscle","fluid","grip","trailsb",TRUE,580,8,NA,21,-11228.765,22499.531,22591.155,22524.488,22501.1869139785,"b1_female_age_muscle_fluid_grip_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-94.418,42.253,0.025,-0.198,1.265,0.876,-1.951,8.711,0.823,-0.366,11.387,0.974,11.789,7.499,0.116,32.88,4.856,0,0.954,0.281,0.001,-1.743,1.012,0.085,6.938,0.391,0,3274.217,472.451,0,5.189,9.82,0.597,70.209,75.97,0.355,1751.221,48.697,0,18.747,0.944,0,-1.031,0.234,0,124.614,7.176,0,1.363,1.362,0.317
"Mplus VERSION 7.3","0.1","03/25/2015"," 7:53 AM","eas","b1","female","age","muscle","global","grip","mmse",TRUE,600,8,NA,21,-4861.992,9765.984,9858.319,9791.65,9767.58261591696,"b1_female_age_muscle_global_grip_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",2.314,1.234,0.061,0.029,0.033,0.385,-0.123,0.178,0.489,-0.543,0.273,0.047,0,0.196,0.999,34.44,5.008,0,1,0.29,0.001,-2.26,1.113,0.042,6.972,0.389,0,2.338,0.191,0,0.007,0.004,0.054,-0.045,0.029,0.127,0.824,0.028,0,18.475,0.951,0,-0.897,0.228,0,26.28,0.168,0,0.054,0.034,0.108
"Mplus VERSION 7.3","0.1","03/25/2015"," 7:49 AM","eas","b1","female","age","muscle","knowledge","grip","waisvocab",TRUE,594,8,NA,21,-8288.775,16619.55,16711.674,16645.006,16621.1653846154,"b1_female_age_muscle_knowledge_grip_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",10.887,6.842,0.112,0.182,0.205,0.376,-0.711,1.134,0.53,-2.368,1.827,0.195,-1.114,1.245,0.371,33.671,4.837,0,0.947,0.275,0.001,-1.916,1.01,0.058,6.916,0.378,0,139.787,12.647,0,0.207,0.276,0.453,-1.943,1.653,0.24,39.805,1.368,0,18.695,0.964,0,-0.956,0.228,0,44.715,1.087,0,0.085,0.209,0.684
"Mplus VERSION 7.3","0.1","03/19/2015"," 2:49 PM","eas","b1","female","age","muscle","memory","grip","digitspan",TRUE,595,8,NA,21,-5944.578,11931.155,12023.315,11956.646,11932.767565445,"b1_female_age_muscle_memory_grip_digitspan.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-1.877,2.174,0.388,0.18,0.085,0.034,0.446,0.408,0.275,-0.72,0.611,0.239,0.128,0.241,0.597,33.518,4.852,0,1.115,0.317,0,-2.274,1.12,0.042,6.867,0.39,0,10.665,0.837,0,0.107,0.028,0,-0.379,0.155,0.014,2.681,0.116,0,18.862,0.953,0,-0.872,0.237,0,13.561,0.304,0,0.228,0.074,0.002
"Mplus VERSION 7.3","0.1","03/25/2015"," 9:14 AM","eas","b1","female","age","muscle","memory","grip","logicalmemory",TRUE,554,8,NA,21,-6941.777,13925.554,14016.214,13949.551,13927.2908421053,"b1_female_age_muscle_memory_grip_logicalmemory.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",4.321,3.533,0.221,0.155,0.116,0.181,-0.388,0.682,0.569,-0.487,0.79,0.537,0.361,0.641,0.573,33.13,4.76,0,0.941,0.26,0,-1.863,1.017,0.067,6.944,0.395,0,30.613,3.743,0,0.151,0.089,0.09,0.008,0.68,0.991,15.523,0.707,0,18.715,0.969,0,-0.985,0.234,0,21.562,0.572,0,0.159,0.144,0.268
"Mplus VERSION 7.3","0.1","03/05/2015","10:43 AM","eas","b1","female","age","muscle","reasoning","grip","block",TRUE,563,8,NA,21,-7354.132,14750.263,14841.262,14774.598,14751.970948244,"b1_female_age_muscle_reasoning_grip_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",1.213,5.021,0.809,0.437,0.191,0.022,0.235,0.803,0.77,-2.897,1.451,0.046,0.123,0.938,0.895,33.677,4.913,0,1.063,0.326,0.001,-2.388,1.083,0.028,6.929,0.389,0,66.811,5.43,0,0.35,0.141,0.013,-3.03,0.896,0.001,21.585,0.879,0,18.444,0.953,0,-0.78,0.224,0.001,20.655,0.815,0,0.642,0.181,0
"Mplus VERSION 7.3","0.1","03/19/2015"," 2:11 PM","eas","b1","female","age","muscle","speed","grip","digitsymbol",TRUE,592,8,NA,21,-8204.031,16450.061,16542.115,16475.447,16451.6820526316,"b1_female_age_muscle_speed_grip_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",13.045,7.657,0.088,0.737,0.287,0.01,-1.341,1.399,0.337,-5.305,2.175,0.015,-0.446,1.032,0.666,33.679,4.887,0,1.013,0.291,0.001,-2.287,1.019,0.025,7.043,0.387,0,190.762,14.65,0,1.467,0.33,0,-6.474,2.381,0.007,30.8,1.316,0,18.408,0.945,0,-0.822,0.219,0,45.289,1.263,0,0.568,0.233,0.015
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:35 AM","eas","b1","female","full","muscle","fluency","grip","bostonnaming",TRUE,150,8,NA,45,-2489.031,5068.062,5203.54,5061.124,5107.86969230769,"b1_female_full_muscle_fluency_grip_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",2.635,1.525,0.084,0.03,0.075,0.693,-0.021,0.406,0.959,-0.045,0.44,0.918,0.036,0.249,0.887,24.32,6.043,0,0.212,0.212,0.318,-1.142,1.119,0.308,5.766,0.444,0,2.699,0.78,0.001,0.031,0.034,0.356,0.241,0.138,0.081,1.753,0.159,0,18.38,1.877,0,-2.266,0.482,0,10.848,0.726,0,-0.088,0.175,0.616
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:19 AM","eas","b1","female","full","muscle","fluency","grip","category",TRUE,150,8,NA,45,-3255.891,6601.781,6737.26,6594.843,6641.58869230769,"b1_female_full_muscle_fluency_grip_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",5.696,5.661,0.314,0.162,0.249,0.516,-0.315,1.336,0.813,0.616,1.251,0.622,-0.484,0.826,0.558,23.854,5.435,0,0.176,0.164,0.283,-0.959,1.002,0.339,5.808,0.476,0,54.17,10.899,0,0.894,0.468,0.056,0.179,1.716,0.917,17.271,1.764,0,18.514,1.653,0,-2.346,0.491,0,38.49,2.804,0,-0.561,0.665,0.399
"Mplus VERSION 7.3","0.1","03/25/2015"," 7:19 AM","eas","b1","female","full","muscle","fluency","grip","fas",TRUE,150,8,NA,45,-3379.843,6849.686,6985.165,6842.748,6889.49369230769,"b1_female_full_muscle_fluency_grip_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",8.269,8.503,0.331,0.034,0.192,0.861,-0.438,1.351,0.746,1.366,2.117,0.519,0.767,1.137,0.5,23.809,5.092,0,0.176,0.185,0.341,-0.873,1.043,0.403,5.776,0.58,0,99.419,22.799,0,0.224,0.395,0.57,2.709,2.697,0.315,25.517,1.99,0,18.424,1.816,0,-2.317,0.426,0,30.451,3.975,0,0.593,0.785,0.45
"Mplus VERSION 7.3","0.1","03/19/2015"," 2:00 PM","eas","b1","female","full","muscle","fluid","grip","trailsb",TRUE,150,8,NA,45,-4589.89,9269.779,9405.258,9262.841,9309.58669230769,"b1_female_full_muscle_fluid_grip_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-76.1,40.315,0.059,-0.543,1.861,0.77,-1.02,10.908,0.925,-12.664,10.505,0.228,12.281,8.001,0.125,22.386,4.819,0,0.156,0.189,0.409,-0.291,0.823,0.724,5.784,0.447,0,2214.113,677.819,0.001,3.956,18.416,0.83,67.874,118.344,0.566,1475.93,85.634,0,18.617,1.802,0,-2.49,0.45,0,170.175,20.396,0,4.302,5.915,0.467
"Mplus VERSION 7.3","0.1","03/25/2015"," 7:58 AM","eas","b1","female","full","muscle","global","grip","mmse",TRUE,150,8,NA,45,-2104.634,4299.269,4434.747,4292.331,4339.07669230769,"b1_female_full_muscle_global_grip_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",1.465,0.907,0.106,0.015,0.028,0.579,-0.221,0.203,0.277,-0.045,0.234,0.849,-0.061,0.2,0.76,24.354,5.167,0,0.204,0.193,0.291,-1.143,0.979,0.243,5.784,0.544,0,1.002,0.256,0,0.008,0.007,0.24,-0.011,0.032,0.724,0.558,0.035,0,18.375,1.694,0,-2.21,0.489,0,25.994,0.405,0,0.108,0.094,0.251
"Mplus VERSION 7.3","0.1","03/25/2015"," 9:25 AM","eas","b1","female","full","muscle","knowledge","grip","information",TRUE,145,7,NA,45,-2303.028,4696.057,4830.01,4687.614,4737.87518181818,"b1_female_full_muscle_knowledge_grip_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-0.628,4.343,0.885,-0.073,0.297,0.806,0.413,1.5,0.783,0.29,1.077,0.788,0.687,0.627,0.273,25.204,5.449,0,0.25,0.2,0.211,-1.447,1.048,0.167,5.743,0.48,0,11.448,3.871,0.003,0.077,0.305,0.801,0.504,0.974,0.605,7.396,0.828,0,18.375,1.712,0,-2.24,0.483,0,13.258,2.356,0,0.332,0.722,0.646
"Mplus VERSION 7.3","0.1","03/25/2015"," 7:43 AM","eas","b1","female","full","muscle","knowledge","grip","waisvocab",TRUE,150,8,NA,45,-3390.288,6870.576,7006.055,6863.638,6910.38369230769,"b1_female_full_muscle_knowledge_grip_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",6.709,7.086,0.344,0.168,0.22,0.444,-0.739,1.213,0.542,-1.154,1.967,0.557,-1.109,1.295,0.392,24.584,5.569,0,0.227,0.208,0.274,-1.234,1.005,0.22,5.724,0.458,0,78.521,16.54,0,0.212,0.391,0.587,-1.652,2.497,0.508,29.777,2.062,0,18.246,1.926,0,-2.154,0.481,0,35.994,3.324,0,0.058,0.793,0.942
"Mplus VERSION 7.3","0.1","03/19/2015"," 2:45 PM","eas","b1","female","full","muscle","memory","grip","digitspan",TRUE,150,8,NA,45,-2581.921,5253.841,5389.32,5246.903,5293.64869230769,"b1_female_full_muscle_memory_grip_digitspan.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-1.548,1.805,0.391,-0.016,0.064,0.8,0.379,0.481,0.43,0.657,0.512,0.199,0.068,0.309,0.826,24.13,5.674,0,0.158,0.164,0.335,-1.009,1.064,0.343,5.856,0.484,0,5.885,1.48,0,0.048,0.036,0.18,0.025,0.196,0.898,2.4,0.183,0,18.402,1.777,0,-2.258,0.485,0,13.592,1.043,0,0.202,0.219,0.355
"Mplus VERSION 7.3","0.1","03/25/2015"," 9:07 AM","eas","b1","female","full","muscle","memory","grip","logicalmemory",TRUE,150,8,NA,45,-3125.001,6340.002,6475.48,6333.064,6379.80969230769,"b1_female_full_muscle_memory_grip_logicalmemory.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",2.458,4.536,0.588,0.027,0.178,0.881,-0.453,1.06,0.669,0.594,0.896,0.507,0.494,0.851,0.561,24.705,5.209,0,0.213,0.197,0.279,-1.321,1.035,0.202,5.824,0.493,0,21.853,6.328,0.001,0.093,0.137,0.497,0.698,1.01,0.49,14.577,1.339,0,18.418,1.653,0,-2.285,0.485,0,18.138,2.134,0,0.127,0.492,0.797
"Mplus VERSION 7.3","0.1","03/05/2015","10:32 AM","eas","b1","female","full","muscle","reasoning","grip","block",TRUE,150,8,NA,45,-3247.673,6585.346,6720.824,6578.408,6625.15369230769,"b1_female_full_muscle_reasoning_grip_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",5.364,5.499,0.329,0.009,0.113,0.938,-0.619,0.849,0.466,1.107,1.017,0.277,-0.064,1.183,0.957,24.014,5.239,0,0.165,0.159,0.299,-1.008,0.933,0.28,5.892,0.455,0,46.447,9.85,0,0.141,0.216,0.514,-1.001,1.439,0.487,19.799,1.472,0,18.352,1.78,0,-2.269,0.417,0,19.257,2.7,0,0.762,0.467,0.103
"Mplus VERSION 7.3","0.1","03/19/2015"," 2:04 PM","eas","b1","female","full","muscle","speed","grip","digitsymbol",TRUE,150,8,NA,45,-3396.545,6883.091,7018.569,6876.153,6922.89869230769,"b1_female_full_muscle_speed_grip_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",13.842,8.064,0.086,-0.009,0.172,0.959,-1.342,1.34,0.317,2.229,1.602,0.164,-1.1,1.14,0.334,22.672,4.74,0,0.134,0.152,0.376,-0.449,0.845,0.595,5.845,0.46,0,112.58,19.463,0,0.131,0.335,0.695,-1.415,2.559,0.58,28.59,1.958,0,18.582,1.785,0,-2.436,0.487,0,41.133,3.297,0,0.358,0.573,0.533
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:41 AM","eas","b1","male","ae","muscle","fluency","grip","bostonnaming",TRUE,376,8,NA,25,-3516.919,7083.838,7182.078,7102.759,7087.55228571429,"b1_male_ae_muscle_fluency_grip_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-1.037,4.702,0.826,-0.036,0.111,0.742,0.079,0.475,0.867,0.684,1.05,0.515,-0.445,0.491,0.365,38.824,13.431,0.004,1.201,0.613,0.05,-3.295,2.457,0.18,17.155,1.624,0,4.488,0.548,0,0.003,0.016,0.832,0.045,0.1,0.654,1.968,0.099,0,36.422,2.738,0,-1.166,0.735,0.113,12.054,0.299,0,-0.022,0.11,0.842
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:12 AM","eas","b1","male","ae","muscle","fluency","grip","category",TRUE,376,8,NA,25,-4867.219,9784.438,9882.678,9803.359,9788.15228571429,"b1_male_ae_muscle_fluency_grip_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-7.452,9.008,0.408,-0.24,0.356,0.501,2.163,1.411,0.125,1.425,2.703,0.598,-0.335,1.558,0.83,36.857,11.809,0.002,1.082,0.582,0.063,-2.734,2.157,0.205,17.176,1.47,0,69.805,7.59,0,0.665,0.248,0.007,-3.758,1.282,0.003,20.735,1.139,0,37.06,2.769,0,-0.962,0.669,0.15,36.819,1.017,0,-0.155,0.358,0.665
"Mplus VERSION 7.3","0.1","03/25/2015"," 7:24 AM","eas","b1","male","ae","muscle","fluency","grip","fas",TRUE,358,8,NA,25,-4965.913,9981.827,10078.84,9999.528,9985.7426626506,"b1_male_ae_muscle_fluency_grip_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",1.28,9.769,0.896,0.003,0.428,0.994,0.338,1.613,0.834,0.929,2.873,0.747,0.327,1.827,0.858,37.003,13.137,0.005,1.174,0.628,0.061,-2.977,2.525,0.238,17.099,1.502,0,137.757,15.113,0,0.503,0.388,0.194,-1.961,2.426,0.419,29.626,1.635,0,37.57,2.845,0,-0.921,0.71,0.195,31.219,1.516,0,0.306,0.432,0.478
"Mplus VERSION 7.3","0.1","03/25/2015"," 9:32 AM","eas","b1","male","ae","muscle","fluency","grip","information",TRUE,353,7,NA,25,-3758.861,7567.722,7664.384,7585.074,7571.6975351682,"b1_male_ae_muscle_fluency_grip_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",3.201,7.694,0.677,-0.653,0.345,0.059,1.254,1.523,0.41,2.54,1.92,0.186,-0.049,0.895,0.956,39.453,11.553,0.001,2.191,1.099,0.046,-4.631,3.138,0.14,15.469,1.473,0,18.779,2.47,0,0.208,0.082,0.011,-0.683,0.413,0.099,6.794,0.285,0,36.635,2.992,0,-0.49,0.766,0.522,23.153,0.569,0,-1.265,0.258,0
"Mplus VERSION 7.3","0.1","03/19/2015"," 1:52 PM","eas","b1","male","ae","muscle","fluid","grip","trailsb",TRUE,368,8,NA,25,-7085.383,14220.767,14318.469,14239.153,14224.5681695906,"b1_male_ae_muscle_fluid_grip_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",49.978,102.293,0.625,-1.101,3.711,0.767,-5.07,15.526,0.744,-9.203,32.486,0.777,-9.621,19.677,0.625,37.232,11.508,0.001,1.157,0.621,0.062,-2.954,2.279,0.195,17.162,1.547,0,4001.862,629.886,0,48.237,16.265,0.003,-173.241,94.409,0.067,1529.41,55.664,0,37.561,2.722,0,-1.03,0.72,0.153,130.327,10.045,0,3.135,3.46,0.365
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:06 AM","eas","b1","male","ae","muscle","global","grip","mmse",TRUE,383,8,NA,25,-3136.283,6322.567,6421.267,6341.946,6326.20845658263,"b1_male_ae_muscle_global_grip_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-0.292,3.018,0.923,0.023,0.076,0.758,0.024,0.296,0.936,-0.066,0.885,0.94,0.16,0.407,0.695,37.934,11.624,0.001,1.202,0.607,0.048,-3.059,2.186,0.162,17.087,1.494,0,1.748,0.219,0,0.002,0.005,0.697,-0.004,0.044,0.927,0.986,0.032,0,36.096,2.84,0,-1.079,0.672,0.108,26.215,0.19,0,0.1,0.062,0.111
"Mplus VERSION 7.3","0.1","03/25/2015"," 7:32 AM","eas","b1","male","ae","muscle","knowledge","grip","waisvocab",TRUE,377,8,NA,25,-5335.568,10721.137,10819.443,10740.124,10724.8407037037,"b1_male_ae_muscle_knowledge_grip_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",9.601,19.367,0.62,0.214,0.418,0.609,-1.618,2.013,0.422,0.087,4.826,0.986,-1.504,3.067,0.624,38.538,12.388,0.002,1.155,0.557,0.038,-3.085,2.212,0.163,17.029,1.441,0,147.797,17.52,0,0.682,0.404,0.092,-5.656,2.782,0.042,49.888,2.323,0,38.372,2.714,0,-1.062,0.662,0.108,44.876,1.422,0,-1.357,0.469,0.004
"Mplus VERSION 7.3","0.1","03/19/2015"," 2:36 PM","eas","b1","male","ae","muscle","memory","grip","digitspan",TRUE,379,8,NA,25,-3835.703,7721.407,7819.845,7740.525,7725.08971954674,"b1_male_ae_muscle_memory_grip_digitspan.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",1.476,3.381,0.662,0.052,0.104,0.616,-0.026,0.456,0.954,0.135,0.988,0.891,0.312,0.61,0.609,37.256,11.334,0.001,1.151,0.584,0.049,-3.046,2.236,0.173,17.223,1.476,0,12.53,1.259,0,0.026,0.026,0.326,-0.376,0.193,0.051,3.091,0.172,0,37.563,2.543,0,-0.969,0.667,0.147,13.742,0.403,0,0.169,0.112,0.134
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:57 AM","eas","b1","male","ae","muscle","memory","grip","logicalmemory",TRUE,349,8,NA,25,-4369.299,8788.598,8884.975,8805.666,8792.62276780186,"b1_male_ae_muscle_memory_grip_logicalmemory.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-3.953,7.588,0.602,-0.068,0.283,0.809,-0.088,1.266,0.945,1.513,2.138,0.479,2.28,1.505,0.13,36.751,11.188,0.001,1.329,0.625,0.033,-3.192,2.269,0.159,16.951,1.426,0,36.228,4.823,0,0.293,0.181,0.105,-0.617,1.014,0.543,14.554,0.891,0,37.278,2.576,0,-0.847,0.667,0.204,20.276,0.816,0,1.108,0.297,0
"Mplus VERSION 7.3","0.1","03/05/2015","10:46 AM","eas","b1","male","ae","muscle","reasoning","grip","block",TRUE,350,8,NA,25,-4675.849,9401.699,9498.147,9418.838,9405.71134567901,"b1_male_ae_muscle_reasoning_grip_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-0.615,11.96,0.959,0.396,0.368,0.282,-0.529,1.35,0.695,-2.523,3.306,0.445,0.654,1.828,0.72,37.472,11.648,0.001,1.28,0.626,0.041,-3.189,2.367,0.178,17.02,1.533,0,77.404,8.745,0,0.189,0.241,0.433,-2.389,1.509,0.113,22.205,1.152,0,36.281,2.851,0,-0.973,0.742,0.19,20.283,1.091,0,1.045,0.334,0.002
"Mplus VERSION 7.3","0.1","03/19/2015"," 2:22 PM","eas","b1","male","ae","muscle","speed","grip","digitsymbol",TRUE,377,8,NA,25,-5144.515,10339.03,10437.336,10358.017,10342.7337037037,"b1_male_ae_muscle_speed_grip_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",2.121,15.397,0.89,0.834,0.573,0.145,-0.827,2.076,0.691,-1.566,3.901,0.688,2.49,1.83,0.174,38.541,12.422,0.002,1.464,0.678,0.031,-3.842,2.546,0.131,16.932,1.39,0,153.007,16.579,0,1.398,0.414,0.001,-2.215,3.039,0.466,28.794,1.464,0,37.638,2.666,0,-1.157,0.753,0.125,38.887,1.454,0,1.078,0.63,0.087
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:40 AM","eas","b1","male","aeh","muscle","fluency","grip","bostonnaming",TRUE,72,8,NA,29,-1417.924,2893.849,2959.872,2868.503,2935.27757142857,"b1_male_aeh_muscle_fluency_grip_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-0.831,3.397,0.807,-0.018,0.174,0.917,0.033,0.635,0.959,0.229,0.949,0.809,-0.116,0.648,0.858,28.025,12.47,0.025,1.158,1.174,0.324,-2.762,2.575,0.283,16.51,3.045,0,1.804,0.924,0.051,0.018,0.037,0.618,0.158,0.172,0.359,1.673,0.174,0,35.655,3.405,0,-1.814,1.287,0.159,11.897,0.937,0,0.085,0.307,0.782
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:13 AM","eas","b1","male","aeh","muscle","fluency","grip","category",TRUE,72,8,NA,29,-1839.675,3737.351,3803.374,3712.005,3778.77957142857,"b1_male_aeh_muscle_fluency_grip_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-10.189,11.17,0.362,-0.479,0.732,0.513,2.86,2.187,0.191,1.101,4.843,0.82,1.345,2.111,0.524,26.201,12.407,0.035,0.942,1.244,0.449,-2.189,3.195,0.493,17.013,3.079,0,65.352,16.752,0,0.759,0.695,0.274,-5.168,3.68,0.16,20.713,2.847,0,35.808,3.953,0,-1.911,1.197,0.11,33.291,4.616,0,0.364,0.993,0.714
"Mplus VERSION 7.3","0.1","03/25/2015"," 7:23 AM","eas","b1","male","aeh","muscle","fluency","grip","fas",TRUE,72,8,NA,29,-1901.082,3860.164,3926.187,3834.818,3901.59257142857,"b1_male_aeh_muscle_fluency_grip_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-14.682,12.056,0.223,-0.368,0.769,0.632,1.612,2.343,0.491,3.925,5.208,0.451,-0.396,2.81,0.888,26.304,17.005,0.122,0.926,1.191,0.437,-2.145,3.758,0.568,16.973,2.737,0,100.548,29.937,0.001,0.565,0.769,0.462,0.925,5.064,0.855,24.859,3.199,0,35.773,3.625,0,-1.883,1.105,0.088,25.713,5.004,0,1.309,1.037,0.207
"Mplus VERSION 7.3","0.1","03/25/2015"," 9:33 AM","eas","b1","male","aeh","muscle","fluency","grip","information",TRUE,72,7,NA,29,-1330.332,2718.665,2784.688,2693.319,2760.09357142857,"b1_male_aeh_muscle_fluency_grip_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",1.937,5.495,0.724,0.058,0.514,0.91,0.107,1.655,0.948,-0.571,1.353,0.673,-0.038,1.191,0.974,27.954,10.654,0.009,1.256,1.095,0.251,-2.831,2.785,0.309,16.503,2.916,0,6.293,4.103,0.125,0.021,0.248,0.931,0.129,0.782,0.869,5.222,0.564,0,35.692,3.194,0,-1.831,1.234,0.138,17.086,2.403,0,-0.624,0.667,0.349
"Mplus VERSION 7.3","0.1","03/19/2015"," 1:52 PM","eas","b1","male","aeh","muscle","fluid","grip","trailsb",TRUE,72,8,NA,29,-2593.88,5245.759,5311.782,5220.413,5287.18757142857,"b1_male_aeh_muscle_fluid_grip_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",44.469,78.365,0.57,-2.7,5.961,0.651,-3.483,20.232,0.863,3.253,31.958,0.919,-12.099,28.167,0.668,27.577,11.825,0.02,1.118,0.996,0.262,-2.644,2.708,0.329,16.676,2.29,0,1682.187,730.135,0.021,43.5,26.371,0.099,-129.116,127.444,0.311,1632.78,134.449,0,35.929,3.664,0,-1.936,1.144,0.091,162.107,28.693,0,-1.544,9.183,0.866
"Mplus VERSION 7.3","0.1","03/25/2015"," 8:02 AM","eas","b1","male","aeh","muscle","global","grip","mmse",TRUE,72,8,NA,29,-1240.149,2538.297,2604.32,2512.951,2579.72557142857,"b1_male_aeh_muscle_global_grip_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-0.155,1.422,0.913,0.068,0.115,0.556,-0.031,0.337,0.927,0.034,0.463,0.942,0.12,0.334,0.719,28.423,11.132,0.011,1.457,1.099,0.185,-3.05,2.612,0.243,16.04,2.434,0,0.306,0.243,0.209,0.009,0.019,0.659,0.034,0.065,0.607,0.663,0.058,0,35.724,3.491,0,-1.904,1.209,0.115,26.466,0.421,0,-0.002,0.172,0.99
