study name,process,subgroup,model type,n,species,intercept,slope
eas,fas,male,ae,358,height,"--,p=  ----","--,p=  ----"
eas,fas,male,ae,358,smoking,"--,p=  ----","--,p=  ----"
eas,fas,male,ae,358,cardio,"--,p=  ----","--,p=  ----"
eas,fas,male,ae,358,diabetes,"--,p=  ----","--,p=  ----"
eas,fas,male,aeh,72,intercept," 48.34(6.35),p<.01","  0.16(1.52),p=.35"
eas,fas,male,aeh,72,age," -0.26(0.39),p=.56"," -0.06(0.09),p=.63"
eas,fas,male,aeh,72,education,"  0.86(0.55),p=.21"," -0.12(0.13),p=.40"
eas,fas,male,aeh,72,height," -0.09(0.28),p=.35"," -0.00(0.07),p=.95"
eas,fas,male,aeh,72,smoking,"--,p=  ----","--,p=  ----"
eas,fas,male,aeh,72,cardio,"--,p=  ----","--,p=  ----"
eas,fas,male,aeh,72,diabetes,"--,p=  ----","--,p=  ----"
eas,fas,male,aehplus,72,intercept," 49.46(8.47),p<.01"," -0.53(2.12),p=.33"
eas,fas,male,aehplus,72,age," -0.26(0.47),p=.64"," -0.04(0.12),p=.78"
eas,fas,male,aehplus,72,education,"  0.89(0.70),p=.27"," -0.13(0.16),p=.41"
eas,fas,male,aehplus,72,height," -0.10(0.36),p=.50","  0.01(0.10),p=.94"
eas,fas,male,aehplus,72,smoking,"  0.16(4.77),p=.80","  0.54(1.06),p=.66"
eas,fas,male,aehplus,72,cardio," -0.66(7.63),p=.86","  0.23(1.86),p=.67"
eas,fas,male,aehplus,72,diabetes," -4.41(6.02),p=.49"," -0.09(1.60),p=.89"
eas,fas,male,full,72,intercept," 51.19(9.97),p<.01"," -0.56(2.93),p=.45"
eas,fas,male,full,72,age," -0.29(0.47),p=.59"," -0.04(0.13),p=.83"
eas,fas,male,full,72,education,"  0.90(0.78),p=.30"," -0.13(0.18),p=.43"
eas,fas,male,full,72,height," -0.12(0.37),p=.49","  0.03(0.10),p=.82"
eas,fas,male,full,72,smoking," -0.34(5.48),p=.88","  0.46(1.25),p=.69"
eas,fas,male,full,72,cardio," -0.35(7.95),p=.84","  0.32(1.89),p=.64"
eas,fas,male,full,72,diabetes," -4.00(6.48),p=.55","  0.02(1.61),p=.85"
eas,gait,female,a,580,intercept," 66.95(1.81),p<.01"," -1.11(0.36),p=.03"
eas,gait,female,a,580,age," -0.78(0.18),p=.02"," -0.04(0.04),p=.23"
eas,gait,female,a,580,education,"--,p=  ----","--,p=  ----"
eas,gait,female,a,580,height,"--,p=  ----","--,p=  ----"
eas,gait,female,a,580,smoking,"--,p=  ----","--,p=  ----"
eas,gait,female,a,580,cardio,"--,p=  ----","--,p=  ----"
eas,gait,female,a,580,diabetes,"--,p=  ----","--,p=  ----"
eas,gait,female,ae,580,intercept," 62.49(2.99),p<.01"," -1.50(0.68),p=.04"
eas,gait,female,ae,580,age," -0.76(0.19),p=.02"," -0.04(0.04),p=.29"
eas,gait,female,ae,580,education,"  0.75(0.31),p=.08","  0.06(0.07),p=.31"
eas,gait,female,ae,580,height,"--,p=  ----","--,p=  ----"
eas,gait,female,ae,580,smoking,"--,p=  ----","--,p=  ----"
eas,gait,female,ae,580,cardio,"--,p=  ----","--,p=  ----"
eas,gait,female,ae,580,diabetes,"--,p=  ----","--,p=  ----"
eas,gait,female,aeh,150,intercept," 64.04(5.32),p<.01"," -1.66(1.46),p=.44"
eas,gait,female,aeh,150,age," -0.80(0.30),p=.17"," -0.04(0.08),p=.55"
eas,gait,female,aeh,150,education,"  0.68(0.55),p=.25","  0.05(0.15),p=.65"
eas,gait,female,aeh,150,height,"  0.01(0.22),p=.76","  0.04(0.05),p=.59"
eas,gait,female,aeh,150,smoking,"--,p=  ----","--,p=  ----"
eas,gait,female,aeh,150,cardio,"--,p=  ----","--,p=  ----"
eas,gait,female,aeh,150,diabetes,"--,p=  ----","--,p=  ----"
eas,gait,female,aehplus,150,intercept," 66.20(5.41),p<.01"," -1.47(1.61),p=.43"
eas,gait,female,aehplus,150,age," -0.85(0.33),p=.16"," -0.03(0.09),p=.55"
eas,gait,female,aehplus,150,education,"  0.57(0.54),p=.32","  0.03(0.16),p=.67"
eas,gait,female,aehplus,150,height,"  0.02(0.24),p=.83","  0.03(0.05),p=.61"
eas,gait,female,aehplus,150,smoking,"  1.81(2.73),p=.41"," -0.16(0.80),p=.86"
eas,gait,female,aehplus,150,cardio," -2.22(5.60),p=.62","  0.00(1.54),p=.84"
eas,gait,female,aehplus,150,diabetes,"-10.60(4.26),p=.02","  0.29(1.35),p=.76"
eas,gait,female,full,150,intercept," 68.96(5.60),p<.01"," -1.65(1.64),p=.36"
eas,gait,female,full,150,age," -0.74(0.32),p=.15"," -0.04(0.09),p=.56"
eas,gait,female,full,150,education,"  0.57(0.53),p=.31","  0.02(0.17),p=.69"
eas,gait,female,full,150,height,"  0.12(0.23),p=.61","  0.03(0.05),p=.68"
eas,gait,female,full,150,smoking,"  1.51(2.66),p=.44"," -0.16(0.82),p=.87"
eas,gait,female,full,150,cardio," -1.39(5.17),p=.73"," -0.06(1.50),p=.86"
eas,gait,female,full,150,diabetes," -9.68(4.02),p=.03","  0.32(1.38),p=.76"
eas,gait,male,a,376,intercept," 66.95(2.13),p<.01"," -1.04(0.48),p=.07"
eas,gait,male,a,376,age," -0.52(0.24),p=.09"," -0.06(0.06),p=.20"
eas,gait,male,a,376,education,"--,p=  ----","--,p=  ----"
eas,gait,male,a,376,height,"--,p=  ----","--,p=  ----"
eas,gait,male,a,376,smoking,"--,p=  ----","--,p=  ----"
eas,gait,male,a,376,cardio,"--,p=  ----","--,p=  ----"
eas,gait,male,a,376,diabetes,"--,p=  ----","--,p=  ----"
eas,gait,male,ae,376,intercept," 66.95(3.32),p<.01"," -0.55(0.76),p=.20"
eas,gait,male,ae,376,age," -0.52(0.24),p=.10"," -0.07(0.06),p=.18"
eas,gait,male,ae,376,education,"  0.09(0.33),p=.69"," -0.02(0.09),p=.60"
eas,gait,male,ae,376,height,"--,p=  ----","--,p=  ----"
eas,gait,male,ae,376,smoking,"--,p=  ----","--,p=  ----"
eas,gait,male,ae,376,cardio,"--,p=  ----","--,p=  ----"
eas,gait,male,ae,376,diabetes,"--,p=  ----","--,p=  ----"
eas,gait,male,aeh,72,intercept," 64.04(7.50),p<.01","  0.36(1.96),p=.70"
eas,gait,male,aeh,72,age," -0.23(0.39),p=.55"," -0.09(0.11),p=.44"
eas,gait,male,aeh,72,education,"  0.74(0.60),p=.23"," -0.16(0.14),p=.33"
eas,gait,male,aeh,72,height,"  0.05(0.26),p=.71"," -0.00(0.08),p=.83"
eas,gait,male,aeh,72,smoking,"--,p=  ----","--,p=  ----"
eas,gait,male,aeh,72,cardio,"--,p=  ----","--,p=  ----"
eas,gait,male,aeh,72,diabetes,"--,p=  ----","--,p=  ----"
eas,gait,male,aehplus,72,intercept," 66.20(10.03),p<.01"," -0.55(3.30),p=.71"
eas,gait,male,aehplus,72,age," -0.24(0.48),p=.60"," -0.06(0.14),p=.60"
eas,gait,male,aehplus,72,education,"  0.73(0.75),p=.31"," -0.17(0.21),p=.55"
eas,gait,male,aehplus,72,height,"  0.04(0.36),p=.83","  0.02(0.11),p=.80"
eas,gait,male,aehplus,72,smoking," -0.65(5.56),p=.74","  0.47(1.58),p=.71"
eas,gait,male,aehplus,72,cardio," -2.14(8.63),p=.74","  0.61(2.41),p=.81"
eas,gait,male,aehplus,72,diabetes," -2.73(6.10),p=.57","  0.15(2.12),p=.85"
eas,gait,male,full,72,intercept," 67.09(12.56),p<.01"," -0.38(4.16),p=.73"
eas,gait,male,full,72,age," -0.26(0.55),p=.66"," -0.07(0.17),p=.66"
eas,gait,male,full,72,education,"  0.75(0.89),p=.37"," -0.18(0.26),p=.60"
eas,gait,male,full,72,height," -0.01(0.38),p=.84","  0.05(0.13),p=.68"
eas,gait,male,full,72,smoking," -0.62(6.04),p=.75","  0.28(1.88),p=.77"
eas,gait,male,full,72,cardio," -2.24(9.68),p=.74","  0.76(2.45),p=.79"
eas,gait,male,full,72,diabetes," -3.09(6.56),p=.62","  0.43(2.14),p=.80"
eas,grip,female,a,592,intercept," 22.38(0.86),p<.01"," -0.41(0.21),p=.05"
eas,grip,female,a,592,age," -0.05(0.09),p=.44"," -0.03(0.02),p=.07"
eas,grip,female,a,592,education,"--,p=  ----","--,p=  ----"
eas,grip,female,a,592,height,"--,p=  ----","--,p=  ----"
eas,grip,female,a,592,smoking,"--,p=  ----","--,p=  ----"
eas,grip,female,a,592,cardio,"--,p=  ----","--,p=  ----"
eas,grip,female,a,592,diabetes,"--,p=  ----","--,p=  ----"
eas,grip,female,ae,592,intercept," 21.41(1.20),p<.01"," -0.51(0.32),p=.03"
eas,grip,female,ae,592,age," -0.04(0.09),p=.42"," -0.03(0.02),p=.07"
eas,grip,female,ae,592,education,"  0.36(0.12),p=.38","  0.01(0.04),p=.54"
eas,grip,female,ae,592,height,"--,p=  ----","--,p=  ----"
eas,grip,female,ae,592,smoking,"--,p=  ----","--,p=  ----"
eas,grip,female,ae,592,cardio,"--,p=  ----","--,p=  ----"
eas,grip,female,ae,592,diabetes,"--,p=  ----","--,p=  ----"
eas,grip,female,aeh,150,intercept," 22.21(1.99),p<.01"," -1.03(0.44),p=.19"
eas,grip,female,aeh,150,age," -0.02(0.15),p=.42"," -0.04(0.03),p=.19"
eas,grip,female,aeh,150,education,"  0.32(0.20),p=.22","  0.04(0.05),p=.30"
eas,grip,female,aeh,150,height,"  0.11(0.10),p=.32"," -0.00(0.02),p=.76"
eas,grip,female,aeh,150,smoking,"--,p=  ----","--,p=  ----"
eas,grip,female,aeh,150,cardio,"--,p=  ----","--,p=  ----"
eas,grip,female,aeh,150,diabetes,"--,p=  ----","--,p=  ----"
eas,grip,female,aehplus,150,intercept," 22.27(2.05),p<.01"," -1.07(0.52),p=.25"
eas,grip,female,aehplus,150,age," -0.03(0.15),p=.46"," -0.04(0.03),p=.24"
eas,grip,female,aehplus,150,education,"  0.28(0.21),p=.18","  0.05(0.05),p=.32"
eas,grip,female,aehplus,150,height,"  0.10(0.09),p=.37"," -0.00(0.02),p=.80"
eas,grip,female,aehplus,150,smoking,"  0.80(1.11),p=.33"," -0.02(0.29),p=.93"
eas,grip,female,aehplus,150,cardio,"  0.07(2.55),p=.76","  0.13(0.57),p=.68"
eas,grip,female,aehplus,150,diabetes," -2.37(1.95),p=.12","  0.11(0.41),p=.64"
eas,grip,female,full,150,intercept," 22.18(2.23),p<.01"," -1.04(0.53),p=.23"
eas,grip,female,full,150,age," -0.03(0.15),p=.48"," -0.04(0.03),p=.23"
eas,grip,female,full,150,education,"  0.28(0.21),p=.18","  0.05(0.05),p=.33"
eas,grip,female,full,150,height,"  0.10(0.10),p=.36"," -0.00(0.02),p=.81"
eas,grip,female,full,150,smoking,"  0.80(1.13),p=.35"," -0.02(0.30),p=.93"
eas,grip,female,full,150,cardio,"  0.05(2.62),p=.76","  0.14(0.57),p=.67"
eas,grip,female,full,150,diabetes," -2.35(1.99),p=.13","  0.11(0.43),p=.66"
eas,grip,male,a,376,intercept," 30.56(1.35),p<.01"," -0.49(0.36),p=.07"
eas,grip,male,a,376,age," -0.26(0.15),p=.10"," -0.05(0.04),p=.12"
eas,grip,male,a,376,education,"--,p=  ----","--,p=  ----"
eas,grip,male,a,376,height,"--,p=  ----","--,p=  ----"
eas,grip,male,a,376,smoking,"--,p=  ----","--,p=  ----"
eas,grip,male,a,376,cardio,"--,p=  ----","--,p=  ----"
eas,grip,male,a,376,diabetes,"--,p=  ----","--,p=  ----"
eas,grip,male,ae,376,intercept," 31.16(1.89),p<.01"," -0.40(0.51),p=.14"
eas,grip,male,ae,376,age," -0.26(0.15),p=.10"," -0.05(0.04),p=.12"
eas,grip,male,ae,376,education," -0.13(0.17),p=.47"," -0.01(0.06),p=.71"
eas,grip,male,ae,376,height,"--,p=  ----","--,p=  ----"
eas,grip,male,ae,376,smoking,"--,p=  ----","--,p=  ----"
eas,grip,male,ae,376,cardio,"--,p=  ----","--,p=  ----"
eas,grip,male,ae,376,diabetes,"--,p=  ----","--,p=  ----"
eas,grip,male,aeh,72,intercept," 30.92(3.91),p<.01"," -0.82(1.08),p=.34"
eas,grip,male,aeh,72,age," -0.27(0.28),p=.38"," -0.03(0.08),p=.59"
eas,grip,male,aeh,72,education,"  0.23(0.40),p=.29"," -0.02(0.10),p=.75"
eas,grip,male,aeh,72,height,"  0.10(0.16),p=.45"," -0.00(0.05),p=.85"
eas,grip,male,aeh,72,smoking,"--,p=  ----","--,p=  ----"
eas,grip,male,aeh,72,cardio,"--,p=  ----","--,p=  ----"
eas,grip,male,aeh,72,diabetes,"--,p=  ----","--,p=  ----"
eas,grip,male,aehplus,72,intercept," 30.86(5.80),p<.01"," -0.74(1.47),p=.38"
eas,grip,male,aehplus,72,age," -0.27(0.31),p=.39"," -0.03(0.09),p=.73"
eas,grip,male,aehplus,72,education,"  0.20(0.45),p=.37"," -0.03(0.11),p=.74"
eas,grip,male,aehplus,72,height,"  0.10(0.21),p=.50","  0.00(0.06),p=.86"
eas,grip,male,aehplus,72,smoking,"  0.06(3.45),p=.83","  0.18(0.82),p=.71"
eas,grip,male,aehplus,72,cardio," -0.25(4.60),p=.83","  0.39(1.28),p=.68"
eas,grip,male,aehplus,72,diabetes," -0.64(3.45),p=.76"," -0.19(0.96),p=.68"
eas,grip,male,full,72,intercept," 32.26(6.74),p<.01"," -0.84(1.65),p=.35"
eas,grip,male,full,72,age," -0.30(0.36),p=.43"," -0.03(0.10),p=.76"
eas,grip,male,full,72,education,"  0.20(0.51),p=.40"," -0.02(0.12),p=.74"
eas,grip,male,full,72,height,"  0.10(0.21),p=.53"," -0.01(0.07),p=.86"
eas,grip,male,full,72,smoking," -0.37(3.59),p=.78","  0.27(0.88),p=.66"
eas,grip,male,full,72,cardio," -0.09(4.97),p=.88","  0.37(1.19),p=.69"
eas,grip,male,full,72,diabetes," -0.20(3.64),p=.77"," -0.27(1.03),p=.67"
eas,information,female,a,531,intercept," 40.80(1.29),p<.01"," -1.01(0.29),p<.01"
eas,information,female,a,531,age," -0.38(0.13),p=.45"," -0.03(0.03),p=.40"
eas,information,female,a,531,education,"--,p=  ----","--,p=  ----"
eas,information,female,a,531,height,"--,p=  ----","--,p=  ----"
eas,information,female,a,531,smoking,"--,p=  ----","--,p=  ----"
eas,information,female,a,531,cardio,"--,p=  ----","--,p=  ----"
eas,information,female,a,531,diabetes,"--,p=  ----","--,p=  ----"
eas,information,female,ae,531,intercept," 37.93(2.00),p<.01"," -1.38(0.50),p=.02"
eas,information,female,ae,531,age," -0.38(0.13),p=.45"," -0.03(0.03),p=.39"
eas,information,female,ae,531,education,"  0.48(0.21),p=.25","  0.05(0.05),p=.50"
eas,information,female,ae,531,height,"--,p=  ----","--,p=  ----"
eas,information,female,ae,531,smoking,"--,p=  ----","--,p=  ----"
eas,information,female,ae,531,cardio,"--,p=  ----","--,p=  ----"
eas,information,female,ae,531,diabetes,"--,p=  ----","--,p=  ----"
eas,information,female,aeh,137,intercept," 37.49(3.29),p<.01"," -1.35(0.96),p=.48"
eas,information,female,aeh,137,age," -0.41(0.21),p=.26"," -0.03(0.06),p=.58"
eas,information,female,aeh,137,education,"  0.55(0.35),p=.24","  0.04(0.10),p=.49"
eas,information,female,aeh,137,height,"  0.05(0.14),p=.63","  0.02(0.03),p=.53"
eas,information,female,aeh,137,smoking,"--,p=  ----","--,p=  ----"
eas,information,female,aeh,137,cardio,"--,p=  ----","--,p=  ----"
eas,information,female,aeh,137,diabetes,"--,p=  ----","--,p=  ----"
eas,information,female,aehplus,137,intercept," 38.65(3.59),p<.01"," -1.23(1.08),p=.38"
eas,information,female,aehplus,137,age," -0.44(0.23),p=.31"," -0.03(0.06),p=.62"
eas,information,female,aehplus,137,education,"  0.51(0.37),p=.25","  0.03(0.11),p=.46"
eas,information,female,aehplus,137,height,"  0.05(0.15),p=.67","  0.02(0.04),p=.64"
eas,information,female,aehplus,137,smoking,"  1.14(1.72),p=.56"," -0.09(0.55),p=.93"
eas,information,female,aehplus,137,cardio," -0.73(3.84),p=.72"," -0.06(1.03),p=.63"
eas,information,female,aehplus,137,diabetes," -6.49(2.77),p=.07","  0.05(0.90),p=.66"
eas,information,female,full,137,intercept," 40.73(3.75),p<.01"," -1.25(1.12),p=.37"
eas,information,female,full,137,age," -0.39(0.23),p=.32"," -0.03(0.07),p=.61"
eas,information,female,full,137,education,"  0.51(0.37),p=.25","  0.03(0.12),p=.48"
eas,information,female,full,137,height,"  0.11(0.14),p=.56","  0.01(0.04),p=.67"
eas,information,female,full,137,smoking,"  0.99(1.68),p=.58"," -0.09(0.58),p=.93"
eas,information,female,full,137,cardio," -0.07(3.69),p=.76"," -0.10(1.08),p=.63"
eas,information,female,full,137,diabetes," -6.01(2.70),p=.10","  0.06(0.89),p=.66"
eas,information,male,a,352,intercept," 47.00(1.51),p<.01"," -1.09(0.41),p=.02"
eas,information,male,a,352,age," -0.36(0.16),p=.44"," -0.05(0.04),p=.55"
eas,information,male,a,352,education,"--,p=  ----","--,p=  ----"
eas,information,male,a,352,height,"--,p=  ----","--,p=  ----"
eas,information,male,a,352,smoking,"--,p=  ----","--,p=  ----"
eas,information,male,a,352,cardio,"--,p=  ----","--,p=  ----"
eas,information,male,a,352,diabetes,"--,p=  ----","--,p=  ----"
eas,information,male,ae,352,intercept," 47.25(2.46),p<.01"," -1.15(0.61),p=.18"
eas,information,male,ae,352,age," -0.36(0.16),p=.46"," -0.05(0.04),p=.49"
eas,information,male,ae,352,education," -0.03(0.26),p=.17","  0.01(0.07),p=.22"
eas,information,male,ae,352,height,"--,p=  ----","--,p=  ----"
eas,information,male,ae,352,smoking,"--,p=  ----","--,p=  ----"
eas,information,male,ae,352,cardio,"--,p=  ----","--,p=  ----"
eas,information,male,ae,352,diabetes,"--,p=  ----","--,p=  ----"
eas,information,male,aeh,71,intercept," 42.85(4.73),p<.01"," -0.66(1.44),p=.42"
eas,information,male,aeh,71,age," -0.28(0.28),p=.45"," -0.04(0.09),p=.65"
eas,information,male,aeh,71,education,"  0.47(0.41),p=.20"," -0.06(0.12),p=.55"
eas,information,male,aeh,71,height,"  0.07(0.21),p=.60"," -0.00(0.06),p=.86"
eas,information,male,aeh,71,smoking,"--,p=  ----","--,p=  ----"
eas,information,male,aeh,71,cardio,"--,p=  ----","--,p=  ----"
eas,information,male,aeh,71,diabetes,"--,p=  ----","--,p=  ----"
eas,information,male,aehplus,71,intercept," 44.04(7.09),p<.01"," -1.13(2.38),p=.55"
eas,information,male,aehplus,71,age," -0.27(0.39),p=.58"," -0.03(0.14),p=.79"
eas,information,male,aehplus,71,education,"  0.47(0.57),p=.28"," -0.06(0.19),p=.68"
eas,information,male,aehplus,71,height,"  0.06(0.27),p=.72","  0.01(0.09),p=.94"
eas,information,male,aehplus,71,smoking," -0.46(3.68),p=.91","  0.37(1.23),p=.77"
eas,information,male,aehplus,71,cardio," -1.70(5.52),p=.74","  0.42(2.14),p=.83"
eas,information,male,aehplus,71,diabetes," -2.21(4.48),p=.65"," -0.05(1.74),p=.87"
eas,information,male,full,71,intercept," 44.66(8.57),p<.01"," -1.12(2.83),p=.62"
eas,information,male,full,71,age," -0.28(0.44),p=.62"," -0.03(0.16),p=.87"
eas,information,male,full,71,education,"  0.47(0.66),p=.32"," -0.06(0.23),p=.71"
eas,information,male,full,71,height,"  0.04(0.27),p=.70","  0.02(0.10),p=.82"
eas,information,male,full,71,smoking," -0.55(4.21),p=.91","  0.30(1.38),p=.84"
eas,information,male,full,71,cardio," -1.65(6.29),p=.77","  0.47(2.41),p=.84"
eas,information,male,full,71,diabetes," -2.21(4.80),p=.67","  0.07(1.90),p=.88"
eas,logic_tot,female,a,554,intercept," 42.00(1.26),p<.01"," -0.82(0.28),p=.16"
eas,logic_tot,female,a,554,age," -0.50(0.13),p=.19"," -0.03(0.03),p=.26"
eas,logic_tot,female,a,554,education,"--,p=  ----","--,p=  ----"
eas,logic_tot,female,a,554,height,"--,p=  ----","--,p=  ----"
eas,logic_tot,female,a,554,smoking,"--,p=  ----","--,p=  ----"
eas,logic_tot,female,a,554,cardio,"--,p=  ----","--,p=  ----"
eas,logic_tot,female,a,554,diabetes,"--,p=  ----","--,p=  ----"
eas,logic_tot,female,ae,554,intercept," 38.34(1.98),p<.01"," -1.11(0.47),p=.40"
eas,logic_tot,female,ae,554,age," -0.49(0.13),p=.20"," -0.03(0.03),p=.31"
eas,logic_tot,female,ae,554,education,"  0.57(0.21),p=.24","  0.04(0.05),p=.52"
eas,logic_tot,female,ae,554,height,"--,p=  ----","--,p=  ----"
eas,logic_tot,female,ae,554,smoking,"--,p=  ----","--,p=  ----"
eas,logic_tot,female,ae,554,cardio,"--,p=  ----","--,p=  ----"
eas,logic_tot,female,ae,554,diabetes,"--,p=  ----","--,p=  ----"
eas,logic_tot,female,aeh,150,intercept," 40.18(3.51),p<.01"," -1.48(0.86),p=.49"
eas,logic_tot,female,aeh,150,age," -0.42(0.21),p=.33"," -0.03(0.05),p=.46"
eas,logic_tot,female,aeh,150,education,"  0.49(0.37),p=.23","  0.05(0.09),p=.63"
eas,logic_tot,female,aeh,150,height,"  0.10(0.15),p=.43","  0.02(0.03),p=.64"
eas,logic_tot,female,aeh,150,smoking,"--,p=  ----","--,p=  ----"
eas,logic_tot,female,aeh,150,cardio,"--,p=  ----","--,p=  ----"
eas,logic_tot,female,aeh,150,diabetes,"--,p=  ----","--,p=  ----"
eas,logic_tot,female,aehplus,150,intercept," 41.35(3.60),p<.01"," -1.53(0.98),p=.49"
eas,logic_tot,female,aehplus,150,age," -0.45(0.22),p=.32"," -0.03(0.05),p=.52"
eas,logic_tot,female,aehplus,150,education,"  0.43(0.36),p=.24","  0.06(0.10),p=.58"
eas,logic_tot,female,aehplus,150,height,"  0.10(0.15),p=.43","  0.02(0.03),p=.69"
eas,logic_tot,female,aehplus,150,smoking,"  1.30(1.60),p=.44"," -0.07(0.51),p=.93"
eas,logic_tot,female,aehplus,150,cardio," -1.01(3.88),p=.82","  0.29(1.02),p=.70"
eas,logic_tot,female,aehplus,150,diabetes," -5.80(2.90),p=.33","  0.16(0.81),p=.75"
eas,logic_tot,female,full,150,intercept," 43.33(3.74),p<.01"," -1.49(1.03),p=.46"
eas,logic_tot,female,full,150,age," -0.39(0.21),p=.34"," -0.04(0.06),p=.51"
eas,logic_tot,female,full,150,education,"  0.43(0.36),p=.24","  0.05(0.10),p=.61"
eas,logic_tot,female,full,150,height,"  0.15(0.15),p=.31","  0.01(0.04),p=.79"
eas,logic_tot,female,full,150,smoking,"  1.15(1.62),p=.46"," -0.08(0.52),p=.92"
eas,logic_tot,female,full,150,cardio," -0.36(3.98),p=.88","  0.26(1.02),p=.72"
eas,logic_tot,female,full,150,diabetes," -5.33(2.88),p=.34","  0.18(0.88),p=.78"
eas,logic_tot,male,a,349,intercept," 46.45(1.63),p<.01"," -0.53(0.42),p=.01"
eas,logic_tot,male,a,349,age," -0.46(0.18),p=.07"," -0.08(0.05),p=.08"
eas,logic_tot,male,a,349,education,"--,p=  ----","--,p=  ----"
eas,logic_tot,male,a,349,height,"--,p=  ----","--,p=  ----"
eas,logic_tot,male,a,349,smoking,"--,p=  ----","--,p=  ----"
eas,logic_tot,male,a,349,cardio,"--,p=  ----","--,p=  ----"
eas,logic_tot,male,a,349,diabetes,"--,p=  ----","--,p=  ----"
eas,logic_tot,male,ae,349,intercept," 45.94(2.51),p<.01","  0.01(0.63),p=.13"
eas,logic_tot,male,ae,349,age," -0.45(0.18),p=.07"," -0.09(0.04),p=.07"
eas,logic_tot,male,ae,349,education,"  0.07(0.24),p=.20"," -0.08(0.07),p=.23"
eas,logic_tot,male,ae,349,height,"--,p=  ----","--,p=  ----"
eas,logic_tot,male,ae,349,smoking,"--,p=  ----","--,p=  ----"
eas,logic_tot,male,ae,349,cardio,"--,p=  ----","--,p=  ----"
eas,logic_tot,male,ae,349,diabetes,"--,p=  ----","--,p=  ----"
eas,logic_tot,male,aeh,72,intercept," 58.98(6.84),p<.01","  0.63(1.96),p=.45"
eas,logic_tot,male,aeh,72,age," -0.27(0.35),p=.48"," -0.11(0.10),p=.24"
eas,logic_tot,male,aeh,72,education,"  0.75(0.49),p=.18"," -0.19(0.12),p=.09"
eas,logic_tot,male,aeh,72,height,"  0.09(0.23),p=.60"," -0.00(0.07),p=.72"
eas,logic_tot,male,aeh,72,smoking,"--,p=  ----","--,p=  ----"
eas,logic_tot,male,aeh,72,cardio,"--,p=  ----","--,p=  ----"
eas,logic_tot,male,aeh,72,diabetes,"--,p=  ----","--,p=  ----"
eas,logic_tot,male,aehplus,72,intercept," 43.35(7.29),p<.01"," -0.28(2.11),p=.25"
eas,logic_tot,male,aehplus,72,age," -0.30(0.36),p=.47"," -0.07(0.12),p=.45"
eas,logic_tot,male,aehplus,72,education,"  0.53(0.51),p=.27"," -0.12(0.13),p=.33"
eas,logic_tot,male,aehplus,72,height,"  0.11(0.23),p=.60","  0.00(0.07),p=.74"
eas,logic_tot,male,aehplus,72,smoking," -0.38(4.61),p=.95","  0.25(1.17),p=.82"
eas,logic_tot,male,aehplus,72,cardio," -0.54(5.06),p=.71","  0.25(1.41),p=.55"
eas,logic_tot,male,aehplus,72,diabetes," -0.53(4.55),p=.66","  0.17(1.58),p=.66"
eas,logic_tot,male,full,72,intercept," 43.88(8.41),p<.01"," -0.32(2.48),p=.28"
eas,logic_tot,male,full,72,age," -0.32(0.41),p=.51"," -0.07(0.13),p=.50"
eas,logic_tot,male,full,72,education,"  0.53(0.56),p=.28"," -0.13(0.15),p=.35"
eas,logic_tot,male,full,72,height,"  0.10(0.25),p=.62","  0.01(0.09),p=.74"
eas,logic_tot,male,full,72,smoking," -0.51(4.72),p=.90","  0.23(1.32),p=.81"
eas,logic_tot,male,full,72,cardio," -0.50(5.74),p=.78","  0.29(1.62),p=.59"
eas,logic_tot,male,full,72,diabetes," -0.48(4.87),p=.70","  0.23(1.80),p=.64"
eas,mmms,female,a,491,intercept," 44.66(1.18),p<.01"," -0.75(0.26),p=.04"
eas,mmms,female,a,491,age," -0.28(0.13),p=.46"," -0.05(0.03),p=.10"
eas,mmms,female,a,491,education,"--,p=  ----","--,p=  ----"
eas,mmms,female,a,491,height,"--,p=  ----","--,p=  ----"
eas,mmms,female,a,491,smoking,"--,p=  ----","--,p=  ----"
eas,mmms,female,a,491,cardio,"--,p=  ----","--,p=  ----"
eas,mmms,female,a,491,diabetes,"--,p=  ----","--,p=  ----"
eas,mmms,female,ae,491,intercept," 44.96(1.82),p<.01"," -0.84(0.41),p=.24"
